display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2017 Isuzu MU-X 2.5 Royale SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 Royale SUV (Rp 365.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-royale-jawa-barat-bogor/10470535.,https://www.mobil123.com/dijual/isuzu-mu-x-royale-jawa-barat-bogor/10470535,Isuzu,MU-X,Royale,72500,Automatic,134,2499 cc,5,7,Solar,Coklat,2017,Jawa Barat,Bogor
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 368.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-bogor/10470513.,https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-bogor/10470513,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,Jawa Barat,Bogor
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 368.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-mangga-dua/10467920.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-mangga-dua/10467920,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,DKI Jakarta,Mangga Dua
2000 Isuzu Panther 2.5 2.5L Hi Grade MPV Minivans,I am interested in your car on Mobil123.com - 2000 Isuzu Panther 2.5 New Hi Grade Terawat Dijual Di Malang (Rp 80.000.000). https://www.mobil123.com/dijual/isuzu-panther-2-5l-hi-grade-jawa-timur-pakis/10131231.,https://www.mobil123.com/dijual/isuzu-panther-2-5l-hi-grade-jawa-timur-pakis/10131231,Isuzu,Panther,2.5L Hi Grade,1234,Manual,134,2500 cc,5,7,Solar,Silver,2000,Jawa Timur,Pakis
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 378.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-tangerang/10460476.,https://www.mobil123.com/dijual/isuzu-mu-x-dki-jakarta-tangerang/10460476,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,DKI Jakarta,Tangerang
2013 Isuzu Panther 2.5 LS SUV,I am interested in your car on Mobil123.com - 2013 Isuzu Panther 2.5 LS SUV (Rp 197.500.000). https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-gresik/10451359.,https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-gresik/10451359,Isuzu,Panther,LS,122500,Manual,79,2499 cc,5,7,Solar,Coklat,2013,Jawa Timur,Gresik
2017 Isuzu MU-X 2.5 SUV,I am interested in your car on Mobil123.com - 2017 Isuzu MU-X 2.5 SUV (Rp 368.000.000). https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-cikarang/10448512.,https://www.mobil123.com/dijual/isuzu-mu-x-jawa-barat-cikarang/10448512,Isuzu,MU-X,,67500,Automatic,134,2499 cc,5,7,Solar,Putih,2017,Jawa Barat,Cikarang
2013 Isuzu Panther 2.5 LS SUV,I am interested in your car on Mobil123.com - 2013 Isuzu Panther 2.5 LS SUV (Rp 197.500.000). https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-darmo-permai-utara/10270456.,https://www.mobil123.com/dijual/isuzu-panther-ls-jawa-timur-darmo-permai-utara/10270456,Isuzu,Panther,LS,122500,Manual,79,2499 cc,5,7,Solar,Silver,2013,Jawa Timur,Darmo Permai Utara
2017 Isuzu Panther 2.5 GRAND TOURING SUV,I am interested in your car on Mobil123.com - 2017 Isuzu Panther 2.5 GRAND TOURING SUV (Rp 259.000.000). https://www.mobil123.com/dijual/isuzu-panther-grand-touring-dki-jakarta-halim-perdana-kusuma/10431272.,https://www.mobil123.com/dijual/isuzu-panther-grand-touring-dki-jakarta-halim-perdana-kusuma/10431272,Isuzu,Panther,GRAND TOURING,102500,Manual,79,2499 cc,5,7,Solar,Coklat,2017,DKI Jakarta,Halim Perdana Kusuma
2015 Isuzu Panther 2.5 TOURING Wagon,I am interested in your car on Mobil123.com - 2015 Isuzu Panther 2.5 TOURING Wagon (Rp 160.000.000). https://www.mobil123.com/dijual/isuzu-panther-touring-jawa-barat-bekasi/10416471.,https://www.mobil123.com/dijual/isuzu-panther-touring-jawa-barat-bekasi/10416471,Isuzu,Panther,TOURING,150000,Manual,79,2499 cc,5,7,Solar,Silver,2015,Jawa Barat,Bekasi
