display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2017 Audi A5 2.0 TFSI Coupe,I am interested in your car on Mobil123.com - 2017 Audi A5 2.0 TFSI Coupe AT Black On Black - VERY LOW KM 20RIBUAN ASLI SUPER ANTIK - PERFECT CONDITION - READY TO USE (Rp 925.000.000). https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-pantai-indah-kapuk/10348039.,https://www.mobil123.com/dijual/audi-a5-tfsi-dki-jakarta-pantai-indah-kapuk/10348039,Audi,A5,TFSI,22500,Automatic,248,1984 cc,2,4,Pertamax,Hitam,2017,DKI Jakarta,Pantai Indah Kapuk
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 892.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-banten-gading-serpong/10330061.,https://www.mobil123.com/dijual/audi-q5-tfsi-banten-gading-serpong/10330061,Audi,Q5,TFSI,2500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Banten,Gading Serpong
2012 Audi Q5 2.0 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2012 Audi Q5 2.0 2.0 TFSI SUV (Rp 285.000.000). https://www.mobil123.com/dijual/audi-q5-2-0-tfsi-dki-jakarta-kebayoran-lama/9296382.,https://www.mobil123.com/dijual/audi-q5-2-0-tfsi-dki-jakarta-kebayoran-lama/9296382,Audi,Q5,2.0 TFSI,42500,Automatic,225,1984 cc,5,5,Pertamax,Abu-abu,2012,DKI Jakarta,Kebayoran Lama
2018 Audi Q5 2.0 TFSI SUV,"I am interested in your car on Mobil123.com - 2018 Audi Q5 2,0 TFSI SUV (Rp 892.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-pantai-indah-kapuk/10310200.",https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-pantai-indah-kapuk/10310200,Audi,Q5,TFSI,5802,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Pantai Indah Kapuk
2013 Audi A4 1.8 1.8 TFSI PI Sedan,I am interested in your car on Mobil123.com - 2013 Audi A4 1.8 1.8 TFSI PI Sedan (Rp 219.700.000). https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-mangga-dua/10306405.,https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-mangga-dua/10306405,Audi,A4,1.8 TFSI PI,67500,Automatic,170,1798 cc,4,5,Pertamax,Hitam,2013,DKI Jakarta,Mangga Dua
2019 Audi RS5 2.9 TFSI Quattro Coupe,"I am interested in your car on Mobil123.com - 2019 Audi RS5 2,9 TFSI Quattro Coupe (Rp 2.950.000.000). https://www.mobil123.com/dijual/audi-rs5-tfsi-quattro-dki-jakarta-pondok-indah/10296495.",https://www.mobil123.com/dijual/audi-rs5-tfsi-quattro-dki-jakarta-pondok-indah/10296495,Audi,RS5,TFSI Quattro,5000,Automatic,444,2894 cc,2,4,Pertamax,Biru,2019,DKI Jakarta,Pondok Indah
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-banten-bsd-city/10291418.,https://www.mobil123.com/dijual/audi-q5-tfsi-banten-bsd-city/10291418,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Banten,BSD City
2013 Audi A4 1.8 1.8 TFSI PI Sedan,I am interested in your car on Mobil123.com - 2013 Audi A4 1.8 1.8 TFSI PI Sedan (Rp 219.700.000). https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-pengangsaan/10289236.,https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-pengangsaan/10289236,Audi,A4,1.8 TFSI PI,67500,Automatic,170,1798 cc,4,5,Pertamax,Hitam,2013,DKI Jakarta,Pengangsaan
2013 Audi A4 1.8 1.8 TFSI PI Sedan,I am interested in your car on Mobil123.com - 2013 Audi A4 1.8 1.8 TFSI PI Sedan (Rp 225.000.000). https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-salemba/10288607.,https://www.mobil123.com/dijual/audi-a4-1-8-tfsi-pi-dki-jakarta-salemba/10288607,Audi,A4,1.8 TFSI PI,67500,Automatic,170,1798 cc,4,5,Pertamax,Hitam,2013,DKI Jakarta,Salemba
2001 Audi TT 1.8 Coupe,I am interested in your car on Mobil123.com - 2001 Audi TT 1.8 Coupe Velg SSW 18 + Ban Falken Baru with Upgrade (Worth 50Jt+) (Rp 225.000.000). https://www.mobil123.com/dijual/audi-tt-dki-jakarta-tanah-abang/10282349.,https://www.mobil123.com/dijual/audi-tt-dki-jakarta-tanah-abang/10282349,Audi,TT,,92500,Manual,178,1781 cc,2,4,Pertamax,Silver,2001,DKI Jakarta,Tanah Abang
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-harapan-jaya/10233816.,https://www.mobil123.com/dijual/audi-q5-tfsi-jawa-barat-harapan-jaya/10233816,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,Jawa Barat,Harapan Jaya
2018 Audi Q5 2.0 TFSI SUV,I am interested in your car on Mobil123.com - 2018 Audi Q5 2.0 TFSI SUV (Rp 915.000.000). https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-cibubur/10233781.,https://www.mobil123.com/dijual/audi-q5-tfsi-dki-jakarta-cibubur/10233781,Audi,Q5,TFSI,7500,Automatic,252,1984 cc,5,5,Pertamax,Hitam,2018,DKI Jakarta,Cibubur
