spec_id,brand,model,variant,transmisi,power,engine,door,seats,fuel_type,color
MB44S05,Mercedes-Benz,E220,,Manual,174,2199 cc,4,5,Pertamax,Biru
MB44S06,Mercedes-Benz,E220,,Manual,268,2199 cc,4,5,Pertamax,Silver
MB45S01,Mercedes-Benz,E230,E230,Automatic,201,2496 cc,4,5,Pertamax,Hitam
MB45S02,Mercedes-Benz,E230,E230,Automatic,201,2496 cc,4,5,Pertamax,Silver
MB45S03,Mercedes-Benz,E230,W210,Manual,181,2295 cc,4,5,Pertamax,Biru
MB45S04,Mercedes-Benz,E230,W210,Manual,228,2295 cc,4,5,Pertamax,Hitam
MB45S05,Mercedes-Benz,E230,W210 2.3 Automatic,Automatic,168,2295 cc,4,5,Pertamax,Hitam
MB45S06,Mercedes-Benz,E230,W210 2.3 Automatic,Automatic,177,2295 cc,4,5,Pertamax,Silver
MB45S07,Mercedes-Benz,E230,W210 2.3 Automatic,Automatic,228,2295 cc,4,5,Pertamax,Hitam
MB45S08,Mercedes-Benz,E230,W210 2.3 Automatic ,Automatic,201,2295 cc,4,5,Pertamax,Biru
MB45S09,Mercedes-Benz,E230,W210 2.3 Manual,Manual,114,2295 cc,4,5,Pertamax,Abu-abu
MB45S10,Mercedes-Benz,E230,W210 2.3 Manual,Manual,174,2295 cc,4,5,Pertamax,Hijau
MB46S01,Mercedes-Benz,E240,,Automatic,168,2597 cc,4,5,Pertamax,Abu-abu
MB46S02,Mercedes-Benz,E240,,Automatic,168,2597 cc,4,5,Pertamax,Hitam
MB46S03,Mercedes-Benz,E240,,Automatic,174,2597 cc,4,5,Pertamax,Biru
MB46S04,Mercedes-Benz,E240,,Automatic,174,2597 cc,4,5,Pertamax,Hitam
MB46S05,Mercedes-Benz,E240,,Automatic,174,2597 cc,4,5,Pertamax,Silver
MB47S01,Mercedes-Benz,E250,AMG,Automatic,204,1796 cc,2,4,Pertamax,Hitam
MB47S02,Mercedes-Benz,E250,AMG,Automatic,204,1796 cc,2,4,Pertamax,Putih
MB47S03,Mercedes-Benz,E250,AMG,Automatic,208,1991 cc,5,5,Pertamax,Hitam
MB47S04,Mercedes-Benz,E250,AMG,Automatic,211,1991 cc,2,4,Pertamax,Hitam
MB47S05,Mercedes-Benz,E250,AMG,Automatic,211,1991 cc,2,4,Pertamax,Merah
MB47S06,Mercedes-Benz,E250,AMG,Automatic,211,1991 cc,2,4,Pertamax,Putih
MB47S07,Mercedes-Benz,E250,AMG CGI,Automatic,204,1796 cc,2,4,Pertamax,Hitam
MB47S08,Mercedes-Benz,E250,AMG CGI,Automatic,204,1796 cc,2,4,Pertamax,Putih
MB47S09,Mercedes-Benz,E250,Avantgarde,Automatic,208,1991 cc,4,5,Pertamax,Abu-abu
MB47S10,Mercedes-Benz,E250,Avantgarde,Automatic,208,1991 cc,4,5,Pertamax,Hitam
MB47S11,Mercedes-Benz,E250,Avantgarde,Automatic,208,1991 cc,4,5,Pertamax,Putih
MB47S12,Mercedes-Benz,E250,Avantgarde,Automatic,211,1991 cc,4,5,Pertamax,Hitam
MB47S13,Mercedes-Benz,E250,Avantgarde,Automatic,211,1991 cc,4,5,Pertamax,Putih
MB47S14,Mercedes-Benz,E250,Avantgarde,Automatic,211,1991 cc,5,5,Pertamax,Hitam
MB47S15,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,2,4,Pertamax,Putih
MB47S16,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,2,4,Pertamax,Silver
MB47S17,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,4,5,Pertamax,Abu-abu
MB47S18,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,4,5,Pertamax,Hitam
MB47S19,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,4,5,Pertamax,Putih
MB47S20,Mercedes-Benz,E250,CGI,Automatic,204,1796 cc,4,5,Pertamax,Silver
MB47S21,Mercedes-Benz,E250,CGI Avantgarde,Automatic,204,1796 cc,4,5,Pertamax,Abu-abu
MB47S22,Mercedes-Benz,E250,CGI Avantgarde,Automatic,204,1796 cc,4,5,Pertamax,Coklat
MB47S23,Mercedes-Benz,E250,CGI Avantgarde,Automatic,204,1796 cc,4,5,Pertamax,Hitam
MB47S24,Mercedes-Benz,E250,CGI Avantgarde,Automatic,204,1796 cc,4,5,Pertamax,Putih
MB47S25,Mercedes-Benz,E250,CGI Avantgarde,Automatic,204,1796 cc,4,5,Pertamax,Silver
MB47S26,Mercedes-Benz,E250,Elegance,Automatic,204,2143 cc,4,5,Solar,Abu-abu
MB47S27,Mercedes-Benz,E250,Elegance,Automatic,204,2143 cc,4,5,Solar,Hitam
MB47S28,Mercedes-Benz,E250,Elegance,Automatic,204,2143 cc,4,5,Solar,Putih
MB48S01,Mercedes-Benz,E260,E260,Automatic,174,2597 cc,4,5,Pertamax,Abu-abu
MB48S02,Mercedes-Benz,E260,E260,Automatic,174,2597 cc,4,5,Pertamax,Hitam
MB48S03,Mercedes-Benz,E260,E260,Automatic,174,2597 cc,4,5,Pertamax,Silver
MB48S04,Mercedes-Benz,E260,Elegance,Automatic,177,2597 cc,4,5,Pertamax,Hitam
MB48S05,Mercedes-Benz,E260,Elegance,Automatic,177,2597 cc,4,5,Pertamax,Silver
MB49S01,Mercedes-Benz,E280,,Automatic,228,2996 cc,4,5,Pertamax,Hitam
MB49S02,Mercedes-Benz,E280,,Automatic,228,2996 cc,4,5,Pertamax,Silver
MB50S01,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,2,4,Pertamax,Abu-abu
MB50S02,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,2,4,Pertamax,Hitam
MB50S03,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,2,4,Pertamax,Putih
MB50S04,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,2,4,Pertamax,Silver
MB50S05,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,4,5,Pertamax,Abu-abu
MB50S06,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,4,5,Pertamax,Biru
MB50S07,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,4,5,Pertamax,Hijau
MB50S08,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,4,5,Pertamax,Hitam
MB50S09,Mercedes-Benz,E300,AMG Line,Automatic,241,1991 cc,4,5,Pertamax,Putih
MB50S10,Mercedes-Benz,E300,AMG Line,Automatic,258,1991 cc,4,5,Pertamax,Hitam
MB50S11,Mercedes-Benz,E300,Avantgarde,Automatic,241,1991 cc,4,5,Pertamax,Abu-abu
MB50S12,Mercedes-Benz,E300,Avantgarde,Automatic,241,1991 cc,4,5,Pertamax,Hitam
MB50S13,Mercedes-Benz,E300,Avantgarde AMG,Automatic,231,2996 cc,4,5,Pertamax,Abu-abu
MB50S14,Mercedes-Benz,E300,Avantgarde AMG,Automatic,231,2996 cc,4,5,Pertamax,Coklat
MB50S15,Mercedes-Benz,E300,Avantgarde AMG,Automatic,231,2996 cc,4,5,Pertamax,Hitam
MB50S16,Mercedes-Benz,E300,Avantgarde AMG,Automatic,231,2996 cc,4,5,Pertamax,Putih
MB50S17,Mercedes-Benz,E300,Avantgarde AMG,Automatic,231,2996 cc,4,5,Pertamax,Silver
MB50S18,Mercedes-Benz,E300,Avantgarde SportStyle,Automatic,258,1991 cc,4,5,Pertamax,Hitam
MB50S19,Mercedes-Benz,E300,Avantgarde SportStyle,Automatic,258,1991 cc,4,5,Pertamax,Putih
MB50S20,Mercedes-Benz,E300,Elegance,Automatic,231,2996 cc,4,5,Pertamax,Hitam
MB50S21,Mercedes-Benz,E300,Elegance,Automatic,231,2996 cc,4,5,Pertamax,Silver
MB51S01,Mercedes-Benz,E320,3.2 Automatic,Automatic,127,3199 cc,4,5,Pertamax,Biru
MB51S02,Mercedes-Benz,E320,3.2 Automatic,Automatic,156,3200 cc,4,5,Pertamax,Silver
MB51S03,Mercedes-Benz,E320,3.2 Automatic,Automatic,201,3200 cc,4,5,Pertamax,Hitam
MB51S04,Mercedes-Benz,E320,3.2 Automatic,Automatic,201,3200 cc,4,5,Pertamax,Silver
MB51S05,Mercedes-Benz,E320,3.2 Manual,Manual,154,3199 cc,4,4,Pertamax,Hijau
MB51S06,Mercedes-Benz,E320,3.2 Manual,Manual,156,3199 cc,4,4,Pertamax,Biru
MB51S07,Mercedes-Benz,E320,3.2 Manual,Manual,181,3199 cc,4,4,Pertamax,Hitam
MB51S08,Mercedes-Benz,E320,3.2 Manual,Manual,197,3199 cc,4,4,Pertamax,Hitam
MB51S09,Mercedes-Benz,E320,3.2 Manual,Manual,201,3199 cc,4,4,Pertamax,Biru
MB51S10,Mercedes-Benz,E320,3.2 Manual,Manual,208,3199 cc,4,4,Pertamax,Biru
MB51S11,Mercedes-Benz,E320,3.2 Manual,Manual,241,3199 cc,4,4,Pertamax,Hitam
MB51S12,Mercedes-Benz,E320,3.2 Manual,Manual,302,3199 cc,4,4,Pertamax,Biru
MB51S13,Mercedes-Benz,E320,3.2 Manual,Manual,328,3199 cc,4,5,Pertamax,Abu-abu
MB51S14,Mercedes-Benz,E320,3.2 Manual,Manual,333,3199 cc,4,4,Pertamax,Biru
MB51S15,Mercedes-Benz,E320,W124 3.2 L6 Automatic,Automatic,168,3199 cc,4,5,Pertamax,Hitam
MB51S16,Mercedes-Benz,E320,W124 3.2 L6 Automatic,Automatic,228,3199 cc,4,5,Pertamax,Marun
MB51S17,Mercedes-Benz,E320,W124 3.2 L6 Automatic,Automatic,241,3199 cc,4,5,Pertamax,Abu-abu
MB51S18,Mercedes-Benz,E320,W124 3.2 L6 Automatic,Automatic,268,3199 cc,4,5,Pertamax,Biru
MB51S19,Mercedes-Benz,E320,W124 3.2 L6 Manual,Manual,174,3199 cc,4,5,Pertamax,Hitam
MB51S20,Mercedes-Benz,E320,W124 3.2 L6 Manual,Manual,181,3199 cc,4,5,Pertamax,Silver
MB51S21,Mercedes-Benz,E320,W124 3.2 L6 Manual,Manual,201,3199 cc,4,5,Pertamax,Hitam
MB51S22,Mercedes-Benz,E320,W124 3.2 L6 Manual,Manual,204,3199 cc,4,5,Pertamax,Hitam
MB51S23,Mercedes-Benz,E320,W124 3.2 L6 Manual,Manual,218,3199 cc,4,5,Pertamax,Biru
MB51S24,Mercedes-Benz,E320,W124 L6 3.2 Manual,Manual,114,3199 cc,4,4,Pertamax,Hitam
MB51S25,Mercedes-Benz,E320,W210 3.2 Automatic,Automatic,181,3199 cc,4,5,Pertamax,Hitam
MB51S26,Mercedes-Benz,E320,W210 3.2 Automatic,Automatic,184,3199 cc,4,5,Pertamax,Silver
MB51S27,Mercedes-Benz,E320,W210 3.2 Automatic,Automatic,201,3199 cc,4,5,Pertamax,Hitam
MB51S28,Mercedes-Benz,E320,,Manual,333,3199 cc,4,5,Pertamax,Hitam
MB51S29,Mercedes-Benz,E320,,Manual,388,3199 cc,4,5,Pertamax,Hijau
MB52S01,Mercedes-Benz,E350,AMG,Automatic,299,1991 cc,4,5,Pertamax,Abu-abu
MB52S02,Mercedes-Benz,E350,AMG,Automatic,299,1991 cc,4,5,Pertamax,Hitam
MB52S03,Mercedes-Benz,E350,AMG,Automatic,299,1991 cc,4,5,Pertamax,Merah
MB52S04,Mercedes-Benz,E350,AMG,Automatic,299,1991 cc,4,5,Pertamax,Putih
MB52S05,Mercedes-Benz,E350,,Automatic,268,3498 cc,2,4,Pertamax,Abu-abu
MB52S06,Mercedes-Benz,E350,,Automatic,268,3498 cc,2,4,Pertamax,Hitam
MB52S07,Mercedes-Benz,E350,,Automatic,268,3498 cc,2,4,Pertamax,Putih
MB53S01,Mercedes-Benz,E400,AMG,Automatic,328,2996 cc,4,5,Pertamax,Hitam
MB53S02,Mercedes-Benz,E400,AMG,Automatic,328,2996 cc,4,5,Pertamax,Putih
MB53S03,Mercedes-Benz,E400,AMG,Automatic,328,2996 cc,4,5,Pertamax,Silver
MB53S04,Mercedes-Benz,E400,AMG,Automatic,329,2996 cc,2,4,Pertamax,Hitam
MB53S05,Mercedes-Benz,E400,AMG,Automatic,329,2996 cc,2,4,Pertamax,Putih
MB53S06,Mercedes-Benz,E400,AMG,Automatic,329,2996 cc,5,5,Pertamax,Hitam
MB53S07,Mercedes-Benz,E400,AMG Edition E,Automatic,329,2996 cc,4,5,Pertamax,Hitam
MB53S08,Mercedes-Benz,E400,Avantgarde AMG,Automatic,328,2996 cc,4,5,Pertamax,Silver
MB54S01,Mercedes-Benz,E43 AMG,4MATIC,Automatic,396,2996 cc,4,5,Pertamax,Hitam
MB55S01,Mercedes-Benz,E500,,Automatic,302,4966 cc,4,5,Pertamax,Marun
MB56S01,Mercedes-Benz,E53 AMG,4MATIC+,Automatic,435,2999 cc,4,5,Pertamax,Hitam
MB57S01,Mercedes-Benz,E63 AMG,,Automatic,518,6208 cc,4,5,Pertamax,Putih
MB58S01,Mercedes-Benz,G300,3.0 Automatic,Automatic,208,3000 cc,5,5,Pertamax,Hitam
MB58S02,Mercedes-Benz,G300,3.0 Automatic,Automatic,231,3000 cc,5,5,Pertamax,Hitam
MB58S03,Mercedes-Benz,G300,3.0 Automatic,Automatic,255,3000 cc,5,5,Pertamax,Hitam
MB58S04,Mercedes-Benz,G300,3.0 Automatic,Automatic,367,3000 cc,5,5,Pertamax,Abu-abu
MB58S05,Mercedes-Benz,G300,3.0 Automatic,Automatic,429,3000 cc,5,5,Pertamax,Hitam
MB59S01,Mercedes-Benz,G350,d,Automatic,282,2925 cc,5,5,Solar,Hitam
MB59S02,Mercedes-Benz,G350,d,Automatic,282,2925 cc,5,5,Solar,Putih
MB60S01,Mercedes-Benz,G55 AMG,,Automatic,500,5439 cc,5,5,Pertamax,Hitam
MB61S01,Mercedes-Benz,G63 AMG,,Automatic,536,5461 cc,5,5,Pertamax,Hitam
MB61S02,Mercedes-Benz,G63 AMG,,Automatic,577,3982 cc,5,5,Pertamax,Abu-abu
MB61S03,Mercedes-Benz,G63 AMG,,Automatic,577,3982 cc,5,5,Pertamax,Biru
MB61S04,Mercedes-Benz,G63 AMG,,Automatic,577,3982 cc,5,5,Pertamax,Hijau
MB61S05,Mercedes-Benz,G63 AMG,,Automatic,577,3982 cc,5,5,Pertamax,Hitam
MB61S06,Mercedes-Benz,G63 AMG,,Automatic,577,3982 cc,5,5,Pertamax,Putih
MB62S01,Mercedes-Benz,GE,,Manual,156,2800 cc,5,7,Premium,Hijau
MB63S01,Mercedes-Benz,GL350,CDI,Automatic,258,2987 cc,5,7,Solar,Hitam
MB64S01,Mercedes-Benz,GL400,Exclusive,Automatic,328,2996 cc,5,7,Pertamax,Putih
MB64S02,Mercedes-Benz,GL400,,Automatic,328,2996 cc,5,7,Pertamax,Hitam
MB64S03,Mercedes-Benz,GL400,,Automatic,328,2996 cc,5,7,Pertamax,Putih
MB65S01,Mercedes-Benz,GL500,X166,Automatic,429,4663 cc,5,7,Pertamax,Hitam
MB65S02,Mercedes-Benz,GL500,,Automatic,388,5461 cc,5,7,Pertamax,Hitam
MB65S03,Mercedes-Benz,GL500,,Automatic,429,4663 cc,5,7,Pertamax,Hitam
MB66S01,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Abu-abu
MB66S02,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Biru
MB66S03,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Coklat
MB66S04,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Hijau
MB66S05,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Hitam
MB66S06,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Merah
MB66S07,Mercedes-Benz,GLA200,AMG,Automatic,156,1595 cc,5,5,Pertamax,Putih
MB66S08,Mercedes-Benz,GLA200,AMG Edition 50,Automatic,156,1595 cc,5,5,Pertamax,Putih
MB66S09,Mercedes-Benz,GLA200,AMG Line,Automatic,163,1332 cc,5,5,Pertamax,Hitam
MB66S10,Mercedes-Benz,GLA200,AMG Line,Automatic,163,1332 cc,5,5,Pertamax,Merah
MB66S11,Mercedes-Benz,GLA200,Progressive Line,Automatic,163,1332 cc,5,5,Pertamax,Hitam
MB66S12,Mercedes-Benz,GLA200,Sport,Automatic,156,1595 cc,5,5,Pertamax,Abu-abu
MB66S13,Mercedes-Benz,GLA200,Sport,Automatic,156,1595 cc,5,5,Pertamax,Hitam
MB66S14,Mercedes-Benz,GLA200,Sport,Automatic,156,1595 cc,5,5,Pertamax,Merah
MB66S15,Mercedes-Benz,GLA200,Sport,Automatic,156,1595 cc,5,5,Pertamax,Putih
MB66S16,Mercedes-Benz,GLA200,Sport,Automatic,156,1595 cc,5,5,Pertamax,Silver
MB66S17,Mercedes-Benz,GLA200,Urban,Automatic,156,1595 cc,5,5,Pertamax,Biru
MB66S18,Mercedes-Benz,GLA200,Urban,Automatic,156,1595 cc,5,5,Pertamax,Merah
MB66S19,Mercedes-Benz,GLA200,Urban,Automatic,156,1595 cc,5,5,Pertamax,Putih
MB66S20,Mercedes-Benz,GLA200,Urban,Automatic,156,1595 cc,5,5,Pertamax,Silver
MB66S21,Mercedes-Benz,GLA200,,Automatic,156,1595 cc,5,5,Pertamax,Abu-abu
MB66S22,Mercedes-Benz,GLA200,,Automatic,156,1595 cc,5,5,Pertamax,Merah
MB66S23,Mercedes-Benz,GLA200,,Automatic,156,1595 cc,5,5,Pertamax,Putih
MB67S01,Mercedes-Benz,GLB200,Edition 50,Automatic,161,1332 cc,5,7,Pertamax,Putih
MB67S02,Mercedes-Benz,GLB200,Progressive Line,Automatic,161,1332 cc,5,7,Pertamax,Abu-abu
MB67S03,Mercedes-Benz,GLB200,Progressive Line,Automatic,161,1332 cc,5,7,Pertamax,Biru
MB67S04,Mercedes-Benz,GLB200,Progressive Line,Automatic,161,1332 cc,5,7,Pertamax,Hitam
MB67S05,Mercedes-Benz,GLB200,Progressive Line,Automatic,161,1332 cc,5,7,Pertamax,Merah
MB67S06,Mercedes-Benz,GLB200,Progressive Line,Automatic,161,1332 cc,5,7,Pertamax,Putih
MB68S01,Mercedes-Benz,GLC200,AMG,Automatic,184,1991 cc,5,5,Pertamax,Abu-abu
MB68S02,Mercedes-Benz,GLC200,AMG,Automatic,184,1991 cc,5,5,Pertamax,Hitam
MB68S03,Mercedes-Benz,GLC200,AMG,Automatic,184,1991 cc,5,5,Pertamax,Putih
MB68S04,Mercedes-Benz,GLC200,AMG,Automatic,184,1991 cc,5,5,Pertamax,Silver
MB68S05,Mercedes-Benz,GLC200,AMG Line,Automatic,197,1991 cc,5,5,Pertamax,Abu-abu
MB68S06,Mercedes-Benz,GLC200,AMG Line,Automatic,197,1991 cc,5,5,Pertamax,Biru
MB68S07,Mercedes-Benz,GLC200,AMG Line,Automatic,197,1991 cc,5,5,Pertamax,Hitam
MB68S08,Mercedes-Benz,GLC200,AMG Line,Automatic,197,1991 cc,5,5,Pertamax,Putih
MB68S09,Mercedes-Benz,GLC200,AMG Night Edition,Automatic,184,1991 cc,5,5,Pertamax,Abu-abu
MB68S10,Mercedes-Benz,GLC200,AMG Night Edition,Automatic,184,1991 cc,5,5,Pertamax,Hitam
MB68S11,Mercedes-Benz,GLC200,AMG Night Edition,Automatic,184,1991 cc,5,5,Pertamax,Putih
MB68S12,Mercedes-Benz,GLC200,AMG Night Edition,Automatic,184,1991 cc,5,5,Pertamax,Silver
MB68S13,Mercedes-Benz,GLC200,Exclusive,Automatic,184,1991 cc,5,5,Pertamax,Abu-abu
MB68S14,Mercedes-Benz,GLC200,Exclusive,Automatic,184,1991 cc,5,5,Pertamax,Hitam
MB68S15,Mercedes-Benz,GLC200,Exclusive,Automatic,184,1991 cc,5,5,Pertamax,Putih
MB69S01,Mercedes-Benz,GLC250,4MATIC 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Abu-abu
MB69S02,Mercedes-Benz,GLC250,4MATIC 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Hitam
MB69S03,Mercedes-Benz,GLC250,4MATIC 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Putih
MB69S04,Mercedes-Benz,GLC250,4MATIC 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Silver
MB69S05,Mercedes-Benz,GLC250,Edition 45 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Hitam
MB69S06,Mercedes-Benz,GLC250,Exclusive 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Abu-abu
MB69S07,Mercedes-Benz,GLC250,Exclusive 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Hitam
MB69S08,Mercedes-Benz,GLC250,Exclusive 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Putih
MB69S09,Mercedes-Benz,GLC250,Exclusive 4MATIC,Automatic,211,1991 cc,5,5,Pertamax,Silver
MB70S01,Mercedes-Benz,GLC300,4MATIC AMG,Automatic,258,1991 cc,5,5,Pertamax,Abu-abu
MB70S02,Mercedes-Benz,GLC300,4MATIC AMG,Automatic,258,1991 cc,5,5,Pertamax,Hitam
MB70S03,Mercedes-Benz,GLC300,4MATIC AMG,Automatic,258,1991 cc,5,5,Pertamax,Putih
MB70S04,Mercedes-Benz,GLC300,AMG,Automatic,245,1991 cc,5,5,Pertamax,Hitam
MB70S05,Mercedes-Benz,GLC300,AMG 4MATIC,Automatic,245,1991 cc,5,5,Pertamax,Hitam
MB71S01,Mercedes-Benz,GLE250,d 4Matic,Automatic,204,2143 cc,5,5,Solar,Hitam
MB71S02,Mercedes-Benz,GLE250,d 4Matic,Automatic,204,2143 cc,5,5,Solar,Putih
MB72S01,Mercedes-Benz,GLE400,4MATIC AMG,Automatic,333,2996 cc,5,5,Pertamax,Hitam
MB72S02,Mercedes-Benz,GLE400,4MATIC AMG,Automatic,333,2996 cc,5,5,Pertamax,Putih
MB72S03,Mercedes-Benz,GLE400,AMG 4Matic,Automatic,333,2996 cc,5,5,Pertamax,Hitam
MB72S04,Mercedes-Benz,GLE400,AMG 4Matic,Automatic,333,2996 cc,5,5,Pertamax,Putih
MB72S05,Mercedes-Benz,GLE400,AMG 4Matic,Automatic,333,2996 cc,5,5,Pertamax,Silver
MB72S06,Mercedes-Benz,GLE400,AMG 4MATIC,Automatic,333,2996 cc,5,5,Pertamax,Hitam
MB72S07,Mercedes-Benz,GLE400,AMG 4MATIC,Automatic,333,2996 cc,5,5,Pertamax,Putih
MB72S08,Mercedes-Benz,GLE400,Exclusive 4Matic,Automatic,333,2996 cc,5,5,Pertamax,Hitam
MB73S01,Mercedes-Benz,GLE450,4MATIC AMG Line,Automatic,367,2999 cc,5,7,Pertamax,Abu-abu
MB73S02,Mercedes-Benz,GLE450,4MATIC AMG Line,Automatic,367,2999 cc,5,7,Pertamax,Hitam
MB73S03,Mercedes-Benz,GLE450,4MATIC AMG Line,Automatic,367,2999 cc,5,7,Pertamax,Putih
MB74S01,Mercedes-Benz,GLS400,4MATIC,Automatic,329,2996 cc,5,7,Pertamax,Hitam
MB74S02,Mercedes-Benz,GLS400,4MATIC,Automatic,329,2996 cc,5,7,Pertamax,Putih
MB74S03,Mercedes-Benz,GLS400,4MATIC AMG,Automatic,329,2996 cc,5,7,Pertamax,Hitam
MB75S01,Mercedes-Benz,GLS450,4MATIC,Automatic,362,2999 cc,5,7,Pertamax,Hitam
MB75S02,Mercedes-Benz,GLS450,4MATIC AMG Line,Automatic,362,2999 cc,5,7,Pertamax,Hitam
MB76S01,Mercedes-Benz,ML250,CDI,Automatic,201,2143 cc,5,5,Solar,Hitam
MB76S02,Mercedes-Benz,ML250,CDI,Automatic,201,2143 cc,5,5,Solar,Putih
MB77S01,Mercedes-Benz,ML270,,Manual,161,2685 cc,5,7,Solar,Hijau
MB78S01,Mercedes-Benz,ML300,4MATIC,Automatic,228,2996 cc,5,5,Pertamax,Hitam
MB78S02,Mercedes-Benz,ML300,4MATIC,Automatic,228,2996 cc,5,5,Pertamax,Putih
MB78S03,Mercedes-Benz,ML300,4MATIC,Automatic,228,2996 cc,5,5,Pertamax,Silver
MB79S01,Mercedes-Benz,ML320,,Automatic,215,3199 cc,5,5,Pertamax,Hijau
MB79S02,Mercedes-Benz,ML320,,Automatic,215,3199 cc,5,5,Pertamax,Merah
MB79S03,Mercedes-Benz,ML320,,Automatic,215,3199 cc,5,5,Pertamax,Silver
MB80S01,Mercedes-Benz,ML350,4MATIC,Automatic,306,3498 cc,5,5,Pertamax,Hitam
MB80S02,Mercedes-Benz,ML350,4MATIC,Automatic,306,3498 cc,5,5,Pertamax,Putih
MB80S03,Mercedes-Benz,ML350,,Automatic,268,3498 cc,5,5,Pertamax,Coklat
MB80S04,Mercedes-Benz,ML350,,Automatic,268,3498 cc,5,5,Pertamax,Hitam
MB80S05,Mercedes-Benz,ML350,,Automatic,268,3498 cc,5,5,Pertamax,Silver
MB81S01,Mercedes-Benz,ML400,,Automatic,328,2996 cc,5,5,Pertamax,Hitam
MB81S02,Mercedes-Benz,ML400,,Automatic,328,2996 cc,5,5,Pertamax,Putih
MB82S01,Mercedes-Benz,OM 364,Bus,Manual,201,3972 cc,3,29,Diesel,Kuning
MB82S02,Mercedes-Benz,OM 364,Bus,Manual,201,3972 cc,3,26,Diesel,Putih
MB83S01,Mercedes-Benz,R280L,,Automatic,228,2996 cc,5,7,Pertamax,Hitam
MB84S01,Mercedes-Benz,S280,W 140,Automatic,258,2799 cc,4,5,Pertamax,Biru
MB84S02,Mercedes-Benz,S280,,Automatic,201,2799 cc,4,5,Pertamax,Abu-abu
MB84S03,Mercedes-Benz,S280,,Automatic,201,2799 cc,4,5,Pertamax,Hitam
MB84S04,Mercedes-Benz,S280,,Automatic,201,2799 cc,4,5,Pertamax,Putih
MB84S05,Mercedes-Benz,S280,,Automatic,201,2799 cc,4,5,Pertamax,Silver
MB85S01,Mercedes-Benz,S300 L,Solitaire,Automatic,228,2997 cc,4,5,Pertamax,Hitam
MB85S02,Mercedes-Benz,S300 L,,Automatic,310,2996 cc,4,5,Pertamax,Abu-abu
MB85S03,Mercedes-Benz,S300 L,,Automatic,310,2996 cc,4,5,Pertamax,Hitam
MB86S01,Mercedes-Benz,S320,L6 3.2 Automatic,Automatic,154,3199 cc,4,5,Pertamax,Biru
MB86S02,Mercedes-Benz,S320,W140,Automatic,181,3199 cc,4,5,Pertamax,Hitam
MB86S03,Mercedes-Benz,S320,,Automatic,181,3199 cc,4,4,Pertamax,Biru
MB86S04,Mercedes-Benz,S320,,Automatic,221,3199 cc,4,5,Pertamax,Hitam
MB86S05,Mercedes-Benz,S320,,Automatic,221,3199 cc,4,5,Pertamax,Silver
MB86S06,Mercedes-Benz,S320,,Automatic,333,3199 cc,4,4,Pertamax,Hitam
MB87S01,Mercedes-Benz,S350,,Automatic,268,3498 cc,4,5,Pertamax,Hitam
MB88S01,Mercedes-Benz,S350 L,CGI,Automatic,306,3498 cc,4,5,Pertamax,Hitam
MB88S02,Mercedes-Benz,S350 L,CGI,Automatic,306,3498 cc,4,5,Pertamax,Marun
MB88S03,Mercedes-Benz,S350 L,CGI,Automatic,306,3498 cc,4,5,Pertamax,Putih
MB88S04,Mercedes-Benz,S350 L,,Automatic,241,3724 cc,4,5,Pertamax,Hitam
MB88S05,Mercedes-Benz,S350 L,,Automatic,268,3498 cc,4,5,Pertamax,Abu-abu
MB88S06,Mercedes-Benz,S350 L,,Automatic,268,3498 cc,4,5,Pertamax,Hitam
MB89S01,Mercedes-Benz,S400,Hybrid,Automatic,302,3498 cc,4,5,Pertamax,Hitam
MB89S02,Mercedes-Benz,S400,Hybrid,Automatic,302,3498 cc,4,5,Pertamax,Putih
