display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2013 Chevrolet Spin 1.5 LTZ SUV,"I am interested in your car on Mobil123.com - Chevrolet Spin 1,5 LTZ AT 2013 Hitam TDP 28jt Kondisi Mobil Istimewa Bergaransi dan Dijamin Siap Pakai (Rp 88.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-banten-gading-serpong/10676813.",https://www.mobil123.com/dijual/chevrolet-spin-ltz-banten-gading-serpong/10676813,Chevrolet,Spin,LTZ,97000,Automatic,107,1485 cc,5,7,Pertamax,Hitam,2013,Banten,Gading Serpong
2015 Chevrolet Orlando 1.8 LT SUV,I am interested in your car on Mobil123.com - 2015 Chevrolet Orlando 1.8 LT SUV AT Istimewa Service Record (Rp 148.000.000). https://www.mobil123.com/dijual/chevrolet-orlando-lt-dki-jakarta-kebayoran-baru/10674935.,https://www.mobil123.com/dijual/chevrolet-orlando-lt-dki-jakarta-kebayoran-baru/10674935,Chevrolet,Orlando,LT,77500,Automatic,139,1796 cc,5,7,Pertamax,Putih,2015,DKI Jakarta,Kebayoran Baru
2013 Chevrolet Spin 1.2 LTZ SUV,"I am interested in your car on Mobil123.com - 2013 Chevrolet Spin 1,2 LTZ MT Low KM  (Rp 97.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-mangga-besar/10674512.",https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-mangga-besar/10674512,Chevrolet,Spin,LTZ,97000,Manual,74,1248 cc,5,7,Solar,Abu-abu,2013,DKI Jakarta,Mangga Besar
2015 Chevrolet Orlando 1.8 LT SUV,I am interested in your car on Mobil123.com - 2015 Chevrolet Orlando 1.8 LT SUV AT Service Record (Rp 148.000.000). https://www.mobil123.com/dijual/chevrolet-orlando-lt-jawa-barat-bekasi/10260573.,https://www.mobil123.com/dijual/chevrolet-orlando-lt-jawa-barat-bekasi/10260573,Chevrolet,Orlando,LT,77500,Automatic,139,1796 cc,5,7,Pertamax,Putih,2015,Jawa Barat,Bekasi
2017 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - 2017 Chevrolet Trax 1.4 LTZ SUV (Rp 205.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-timur-bratang-binangun/10673835.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-timur-bratang-binangun/10673835,Chevrolet,Trax,LTZ,12500,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2017,Jawa Timur,Bratang Binangun
2018 Chevrolet Trax 1.4 Premier SUV,I am interested in your car on Mobil123.com - 2018 Chevrolet Trax 1.4 Premier SUV (Rp 216.000.000). https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pangkalan-jati/10670311.,https://www.mobil123.com/dijual/chevrolet-trax-premier-jawa-barat-pangkalan-jati/10670311,Chevrolet,Trax,Premier,82500,Automatic,138,1364 cc,5,5,Pertamax,Orange,2018,Jawa Barat,Pangkalan Jati
2010 Chevrolet Optra 1.6 LS Magnum Sedan,I am interested in your car on Mobil123.com - 2010 Chevrolet Optra 1.6 LS Magnum Sedan (Rp 79.000.000). https://www.mobil123.com/dijual/chevrolet-optra-ls-magnum-dki-jakarta-kebayoran-baru/10412957.,https://www.mobil123.com/dijual/chevrolet-optra-ls-magnum-dki-jakarta-kebayoran-baru/10412957,Chevrolet,Optra,LS Magnum,112500,Automatic,107,1598 cc,4,5,Pertamax,Silver,2010,DKI Jakarta,Kebayoran Baru
2013 Chevrolet Spin 1.2 LTZ SUV,"I am interested in your car on Mobil123.com - 2013 Chevrolet Spin 1,2 LTZ SUV _ TDP 27 JUTA  (Rp 96.000.000). https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-cibubur/10669682.",https://www.mobil123.com/dijual/chevrolet-spin-ltz-dki-jakarta-cibubur/10669682,Chevrolet,Spin,LTZ,97000,Manual,74,1248 cc,5,7,Solar,Abu-abu,2013,DKI Jakarta,Cibubur
2017 Chevrolet Trax 1.4 LTZ SUV,I am interested in your car on Mobil123.com - 2017 Chevrolet Trax 1.4 LTZ SUV - Full Service Record Resmi (Rp 175.000.000). https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-barat-bekasi-selatan/10004331.,https://www.mobil123.com/dijual/chevrolet-trax-ltz-jawa-barat-bekasi-selatan/10004331,Chevrolet,Trax,LTZ,72500,Automatic,138,1364 cc,5,5,Pertamax,Hitam,2017,Jawa Barat,Bekasi Selatan
2013 Chevrolet Captiva 2.0 SUV,"I am interested in your car on Mobil123.com - 2013 Chevrolet Captiva 2,0 / Captiva Diesel 2013 (Rp 150.000.000). https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-cengkareng/10545574.",https://www.mobil123.com/dijual/chevrolet-captiva-dki-jakarta-cengkareng/10545574,Chevrolet,Captiva,,80000,Automatic,161,1998 cc,5,7,Solar,Coklat,2013,DKI Jakarta,Cengkareng
