display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2012 Land Rover Range Rover 5.0 Vogue SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover 5.0 Vogue SUV (Rp 915.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10672554.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10672554,Land Rover,Range Rover,Vogue,62500,Automatic,503,5000 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kemayoran
2010 Land Rover Range Rover 5.0 Vogue SUV,I am interested in your car on Mobil123.com - 2010 Land Rover Range Rover 5.0 Vogue SUV SC Hitam ATPM Siap Pakai Supercharged Black (Rp 775.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-menteng/10660324.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-menteng/10660324,Land Rover,Range Rover,Vogue,27500,Automatic,503,5000 cc,5,5,Pertamax,Hitam,2010,DKI Jakarta,Menteng
2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV (Rp 494.999.999). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-banten-bsd/10608347.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-banten-bsd/10608347,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,42500,Automatic,237,1999 cc,5,5,Pertamax,Hitam,2012,Banten,BSD
2011 Land Rover Discovery 4 3.0 TDV6 SUV,I am interested in your car on Mobil123.com - 2011 Land Rover Discovery 4 3.0 TDV6 SUV (Rp 1.390.000.000). https://www.mobil123.com/dijual/land-rover-discovery-4-tdv6-dki-jakarta-kebayoran-baru/10647186.,https://www.mobil123.com/dijual/land-rover-discovery-4-tdv6-dki-jakarta-kebayoran-baru/10647186,Land Rover,Discovery 4,TDV6,82500,Automatic,241,2993 cc,5,7,Solar,Putih,2011,DKI Jakarta,Kebayoran Baru
2004 Land Rover Range Rover 4.4 Vogue SUV,I am interested in your car on Mobil123.com - 2004 Land Rover Range Rover 4.4 Vogue SUV (Rp 325.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-jawa-timur-wonokromo/10600672.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-jawa-timur-wonokromo/10600672,Land Rover,Range Rover,Vogue,87500,Automatic,282,4398 cc,5,5,Pertamax,Hitam,2004,Jawa Timur,Wonokromo
2014 Land Rover Range Rover Evoque 2.0 Dynamic Si4 SUV,"I am interested in your car on Mobil123.com - 2014 Land Rover Range Rover Evoque 2,0 Dynamic Si4 SUV (Rp 650.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-menteng-dalam/10615221.",https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-menteng-dalam/10615221,Land Rover,Range Rover Evoque,Dynamic Si4,46000,Automatic,237,1999 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Menteng Dalam
2015 Land Rover Range Rover Evoque 2.0 Dynamic Si4 SUV,I am interested in your car on Mobil123.com - 2015 Land Rover Range Rover Evoque 2.0 Dynamic Luxury (Rp 799.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-kebon-jeruk/10611209.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-si4-dki-jakarta-kebon-jeruk/10611209,Land Rover,Range Rover Evoque,Dynamic Si4,49000,Automatic,237,1999 cc,5,5,Pertamax,Putih,2015,DKI Jakarta,Kebon Jeruk
2013 Land Rover Range Rover 5.0 Autobiography SUV,I am interested in your car on Mobil123.com - 2011 Land Rover Range Rover 5.0 Supercharge (Rp 975.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-autobiography-banten-pagedangan/8306616.,https://www.mobil123.com/dijual/land-rover-range-rover-autobiography-banten-pagedangan/8306616,Land Rover,Range Rover,Autobiography,61000,Automatic,503,5000 cc,5,5,Pertamax,Hitam,2013,Banten,Pagedangan
2014 Land Rover Range Rover Evoque 2.0 Pure Si4 SUV,I am interested in your car on Mobil123.com - 2014 Land Rover Range Rover Evoque 2.0 Pure Si4 SUV (Rp 535.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-pure-si4-dki-jakarta-bangka/10607160.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-pure-si4-dki-jakarta-bangka/10607160,Land Rover,Range Rover Evoque,Pure Si4,52500,Automatic,237,1999 cc,5,5,Pertamax,Merah,2014,DKI Jakarta,Bangka
2012 Land Rover Range Rover 5.0 Vogue SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover 5.0 Vogue SUV (Rp 915.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10606705.,https://www.mobil123.com/dijual/land-rover-range-rover-vogue-dki-jakarta-kemayoran/10606705,Land Rover,Range Rover,Vogue,62500,Automatic,503,5000 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kemayoran
2014 Land Rover Range Rover 5.0 Autobiography LWB SUV,I am interested in your car on Mobil123.com - 2014 Land Rover Range Rover 5.0 Autobiography LWB SUV (Rp 2.350.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-autobiography-lwb-dki-jakarta-kelapa-gading/9186198.,https://www.mobil123.com/dijual/land-rover-range-rover-autobiography-lwb-dki-jakarta-kelapa-gading/9186198,Land Rover,Range Rover,Autobiography LWB,12500,Automatic,503,5000 cc,5,5,Pertamax,Hitam,2014,DKI Jakarta,Kelapa Gading
2021 Land Rover Defender 3.0 110 P400 X SUV,I am interested in your car on Mobil123.com - 2021 Land Rover Defender 3.0 110 P400 X SUV (Rp 3.475.000.000). https://www.mobil123.com/dijual/land-rover-defender-110-p400-x-dki-jakarta-kelapa-gading/9931597.,https://www.mobil123.com/dijual/land-rover-defender-110-p400-x-dki-jakarta-kelapa-gading/9931597,Land Rover,Defender,110 P400 X,2500,Automatic,394,2996 cc,5,5,Pertamax,Hitam,2021,DKI Jakarta,Kelapa Gading
2012 Land Rover Discovery 4 3.0 TDV6 SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Discovery 4 3.0 TDV6 SUV (Rp 1.565.000.000). https://www.mobil123.com/dijual/land-rover-discovery-4-tdv6-dki-jakarta-kelapa-gading/9920243.,https://www.mobil123.com/dijual/land-rover-discovery-4-tdv6-dki-jakarta-kelapa-gading/9920243,Land Rover,Discovery 4,TDV6,27500,Automatic,241,2993 cc,5,7,Solar,Putih,2012,DKI Jakarta,Kelapa Gading
2013 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - 2013 Land Rover Range Rover Evoque Dynamic Luxury Si4 SUV (Rp 555.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-jawa-timur-gayungan/9416035.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-jawa-timur-gayungan/9416035,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,42500,Automatic,237,1999 cc,5,5,Pertamax,Merah,2013,Jawa Timur,Gayungan
2013 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - 2013 Land Rover Range Rover Evoque Dynamic Luxury Si4 SUV (Rp 550.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-bali-danginpuri-kangin/9193389.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-bali-danginpuri-kangin/9193389,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,67500,Automatic,237,1999 cc,5,5,Pertamax,Putih,2013,Bali,Danginpuri Kangin
2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV,I am interested in your car on Mobil123.com - 2012 Land Rover Range Rover Evoque 2.0 Dynamic Luxury Si4 SUV (Rp 515.000.000). https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-kelapa-gading/8851526.,https://www.mobil123.com/dijual/land-rover-range-rover-evoque-dynamic-luxury-si4-dki-jakarta-kelapa-gading/8851526,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,17500,Automatic,237,1999 cc,5,5,Pertamax,Putih,2012,DKI Jakarta,Kelapa Gading
1980 Land Rover Defender 2.3 2.3 Manual Jeep,I am interested in your car on Mobil123.com -  1980 Land Rover Series 2A Long Station Wagon 109 Original (Rp 175.000.000). https://www.mobil123.com/dijual/land-rover-defender-2-3-manual-dki-jakarta-cibubur/7903225.,https://www.mobil123.com/dijual/land-rover-defender-2-3-manual-dki-jakarta-cibubur/7903225,Land Rover,Defender,2.3 Manual,52500,Manual,237,2286 cc,3,7,Pertamax,Coklat,1980,DKI Jakarta,Cibubur
