display_title,line_text,url,brand,model,variant,mileage,transmisi,power,engine,door,seats,fuel_type,color,year,province,area
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cempaka-putih/10522364.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cempaka-putih/10522364,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Cempaka Putih
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-harjamukti/10522359.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-harjamukti/10522359,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Harjamukti
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bogor-country/10522353.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bogor-country/10522353,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Bogor Country
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-cikarang-barat/10522348.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-cikarang-barat/10522348,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Cikarang Barat
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bintara/10522345.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bintara/10522345,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Bintara
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bojong/10522340.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-jawa-barat-bojong/10522340,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Jawa Barat,Bojong
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-banten-bsd/10522335.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-banten-bsd/10522335,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,Banten,BSD
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cinere/10522327.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cinere/10522327,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Cinere
2017 Volkswagen Polo 1.2 Highline TSI Hatchback,I am interested in your car on Mobil123.com - 2017 Volkswagen Polo 1.2 Highline TSI Hatchback (Rp 185.000.000). https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cawang/10522323.,https://www.mobil123.com/dijual/volkswagen-polo-highline-tsi-dki-jakarta-cawang/10522323,Volkswagen,Polo,Highline TSI,97500,Automatic,105,1197 cc,5,5,Pertamax,Putih,2017,DKI Jakarta,Cawang
2014 Volkswagen Golf 1.4 TSI Hatchback,I am interested in your car on Mobil123.com - 2014 Volkswagen Golf 1.4 TSI Hatchback (Rp 251.000.000). https://www.mobil123.com/dijual/volkswagen-golf-tsi-jawa-barat-bogor/10520394.,https://www.mobil123.com/dijual/volkswagen-golf-tsi-jawa-barat-bogor/10520394,Volkswagen,Golf,TSI,57500,Automatic,140,1395 cc,5,5,Pertamax,Silver,2014,Jawa Barat,Bogor
